city,city_id,country,type_name,rides_badbid_cnt,rides_cnt,badbids_share,badbid_ratio_avg,rides_at_risk
Facatativá,5143,Colombia,auto_econom,1,13,0.382,1.305,0.077
Santa Cruz de Lorica,7519,Colombia,auto_econom,1,20,0.189,1.216,0.05
Sobral,4529,Brazil,auto_econom,1,27,0.177,1.351,0.037
San Juan Bautista Tuxtepec,8107,Mexico,auto_econom,1,31,0.141,1.068,0.032
Cartagena,4244,Colombia,auto_econom,1,32,0.265,1.09,0.031
Nova Iguaçu,31785,Brazil,auto_econom,1,35,0.23,1.078,0.029
Itabira,5034,Brazil,auto_econom,1,46,0.155,1.164,0.022
Paracatu,22198,Brazil,auto_econom,1,50,0.024,1.059,0.02
Gramado,21856,Brazil,auto_econom,1,55,0.031,1.087,0.018
Vitoria da Conquista,4174,Brazil,auto_econom,1,72,0.005,1.28,0.014
Balsas,21562,Brazil,auto_econom,1,83,0.002,1.01,0.012
Capão da Canoa,21700,Brazil,auto_econom,1,123,0.014,1.103,0.008
Colima,5306,Mexico,auto_econom,1,150,0.01,1.051,0.007
Leme,5088,Brazil,auto_econom,1,238,0.006,1.191,0.004
Juazeiro do Norte,4528,Brazil,moto_econom,2,58,0.123,1.101,0.034
Bragança,5044,Brazil,auto_econom,1,832,0.001,1.126,0.001
Sarkaghat,21282,India,auto_econom,2,2,0.667,1.078,1
Khurja,15845,India,auto_econom,2,2,0.4,1.091,1
Gulaothi,15230,India,auto_econom,2,3,0.5,1.087,0.667
Malerkotla,6653,India,auto_econom,2,3,0.429,1.185,0.667
Yurimaguas,6118,Peru,auto_econom,2,4,0.48,1.077,0.5
Larkana,5391,Pakistan,auto_econom,2,4,0.478,1.172,0.5
Bhimdatta,5969,Nepal,auto_econom,2,4,0.453,1.118,0.5
In Amenas,11978,Algeria,auto_econom,2,4,0.444,1.081,0.5
Irapuato,4514,Mexico,moto_econom,4,59,0.114,1.223,0.068
Naraingarh,16512,India,auto_econom,2,4,0.429,1.118,0.5
Bangaon,14260,India,auto_econom,2,4,0.4,1.11,0.5
Berrouaghia ( البرواڨية ),19521,Algeria,auto_econom,2,4,0.333,1.132,0.5
Mansa,16259,India,auto_econom,2,4,0.308,1.09,0.5
Ranaghat,17019,India,auto_econom,2,4,0.271,1.097,0.5
Sirsa,6641,India,auto_econom,2,4,0.263,1.077,0.5
Aurangabad,6379,India,auto_econom,2,4,0.167,1.134,0.5
Pen,42944,India,auto_econom,2,5,0.455,1.137,0.4
Khamanon,15776,India,auto_econom,2,5,0.344,1.109,0.4
Pehowa,16805,India,auto_econom,2,6,0.538,1.085,0.333
Canning,42965,India,auto_econom,2,6,0.478,1.149,0.333
Solan,17433,India,auto_econom,2,6,0.279,1.073,0.333
Challalat El Adhaoura,10214,Algeria,auto_econom,2,7,0.452,1.101,0.286
Lonavala,16084,India,auto_econom,2,7,0.43,1.111,0.286
El Oued ( الوادي ),10615,Algeria,auto_econom,2,7,0.229,1.113,0.286
Hapur,6765,India,auto_econom,2,8,0.457,1.136,0.25
Sidi Salem ( سيدي سالم ),11289,Egypt,auto_econom,2,8,0.329,1.139,0.25
Uyo,4333,Nigeria,auto_econom,2,8,0.218,1.115,0.25
Gabès (قابس),10783,Tunisia,auto_econom_tunis,2,8,0.12,1.113,0.25
Camoapa,8135,Nicaragua,auto_econom,2,8,0.111,1.061,0.25
Biyala,9950,Egypt,auto_econom,2,10,0.446,1.162,0.2
Mandi Gobindgarh,16215,India,auto_econom,2,10,0.244,1.127,0.2
Sheikh Zuweid,11240,Egypt,auto_econom,2,11,0.514,1.128,0.182
Ambon,5627,Indonesia,auto_econom,2,11,0.512,1.283,0.182
Araçatuba,7166,Brazil,moto_econom,0,66,0,,0
Fuwwah ( فوا ),10781,Egypt,auto_econom,2,11,0.331,1.169,0.182
Талапкер,6435,Казахстан,auto_econom,2,12,0.159,1.033,0.167
Yamunanagar,6701,India,auto_econom,2,13,0.3,1.105,0.154
Nandaime,8142,Nicaragua,auto_econom,2,13,0.216,1.1,0.154
Barbacena,5031,Brazil,moto_econom,0,69,0.043,1.188,0
Birendranagar,5948,Nepal,auto_econom,2,15,0.439,1.115,0.133
Maringá,4146,Brazil,moto_econom,11,70,0.272,1.149,0.157
La Concepción,8138,Nicaragua,auto_econom,2,15,0.365,1.125,0.133
El-Balyana ( الباليانا ),10622,Egypt,auto_econom,2,15,0.307,1.148,0.133
Qutur,13687,Egypt,auto_econom,2,16,0.27,1.169,0.125
Tima ( طيما ),19517,Egypt,auto_econom,2,17,0.222,1.111,0.118
Sour El-Ghozlane ( سور الغزلان ),11373,Algeria,auto_econom,2,17,0.21,1.159,0.118
Larnaca,31788,Cyprus,co_ride_cyprus,2,17,0.082,1.054,0.118
Palhoça,22186,Brazil,moto_econom,2,72,0.06,1.138,0.028
Ksar Boukhari,12500,Algeria,auto_econom,2,18,0.318,1.181,0.111
Aïn Defla ( عين الدفلى ),19518,Algeria,auto_econom,2,18,0.159,1.174,0.111
Новая Узенка,25048,Казахстан,auto_econom,2,21,0.266,1.093,0.095
Souk Ahras ( سوق أهراس ),11367,Algeria,auto_econom,2,22,0.089,1.062,0.091
Jodhpur,6390,India,auto_econom,2,22,0.008,1.091,0.091
Husseiniya,11922,Egypt,auto_econom,2,23,0.248,1.167,0.087
Janakpur,5954,Nepal,auto_econom,2,24,0.468,1.112,0.083
Nepalgunj,5965,Nepal,auto_econom,2,24,0.34,1.095,0.083
Guwahati,5230,India,Ride A/C,2,24,0.221,1.079,0.083
Ленгер (Туркестанская область),273,Казахстан,auto_econom,2,24,0.134,1.116,0.083
Lamongan,7094,Indonesia,auto_econom,2,27,0.39,1.223,0.074
Sukkur,5394,Pakistan,Rickshaw,2,28,0.128,1.122,0.071
Mthatha,4780,South Africa,auto_econom,2,32,0.055,1.074,0.063
Yacuíba,7381,Bolivia,auto_econom,2,43,0.096,1.075,0.047
Batuco,31807,Chile,auto_econom,2,64,0.188,1.197,0.031
Косшы,6022,Казахстан,auto_econom,2,68,0.083,1.075,0.029
Quillota,6168,Chile,auto_econom,2,80,0.165,1.211,0.025
San Fernando,6150,Chile,auto_econom,2,88,0.057,1.213,0.023
Indaiatuba,6957,Brazil,moto_econom,1,79,0.041,1.123,0.013
Udaipur,6519,India,auto_econom,2,97,0.012,1.097,0.021
Rahim Yar Khan,5436,Pakistan,auto_econom,2,99,0.095,1.148,0.02
Llanquihue,31867,Chile,auto_econom,2,104,0.015,1.057,0.019
Buin,6165,Chile,auto_econom,2,114,0.113,1.164,0.018
Kotamobagu,5642,Indonesia,auto_econom,2,134,0.04,1.103,0.015
Pasuruan,5671,Indonesia,auto_econom,2,138,0.123,1.105,0.014
Luang Prabang (Louangphrabang),6270,Laos,moto_econom,0,4394,0,,0
Frutillar,31847,Chile,auto_econom,2,154,0.026,1.145,0.013
Miami,26511,USA,city_tariff_comfort_title,2,182,0.067,1.121,0.011
Dehradun,5256,India,auto_econom,2,269,0.007,1.096,0.007
Madiun,5672,Indonesia,auto_econom,2,364,0.101,1.133,0.005
Batna ( باتنة ),9784,Algeria,auto_econom,2,391,0.047,1.126,0.005
Butwal,5966,Nepal,auto_econom,2,397,0.038,1.107,0.005
Beni Mellal (بني ملال),9856,Morocco,auto_econom_dublicate,2,410,0.028,1.116,0.005
San Pedro de Atacama,31917,Chile,auto_econom,2,439,0.006,1.117,0.005
Chlef ( شلف ),19524,Algeria,auto_econom,2,519,0.039,1.107,0.004
Harare,5473,Zimbabwe,city_order_type_title_six_seater XL,2,1115,0.023,1.101,0.002
Mossoró,4552,Brazil,auto_econom,2,8,0.028,1.105,0.25
Quibdó,5131,Colombia,auto_econom,2,21,0.281,1.153,0.095
Montelíbano,5136,Colombia,auto_econom,2,24,0.284,1.175,0.083
Cruzeiro,21780,Brazil,auto_econom,2,29,0.135,1.19,0.069
Japeri,20051,Brazil,auto_econom,2,30,0.252,1.096,0.067
Itabuna,4526,Brazil,auto_econom,2,34,0.273,1.376,0.059
Nova Serrana,22151,Brazil,auto_econom,2,36,0.21,1.125,0.056
Angra dos Reis,5061,Brazil,auto_econom,2,38,0.266,1.225,0.053
São João del Rei,32156,Brazil,auto_econom,2,75,0.142,1.142,0.027
Apizaco,25023,Mexico,auto_econom,2,89,0.108,1.079,0.022
Lins e Guaiçara,22035,Brazil,auto_econom,2,107,0.253,1.226,0.019
Cajazeiras,21658,Brazil,auto_econom,2,119,0.109,1.198,0.017
Piedras Negras,4191,Mexico,auto_econom,2,167,0.015,1.089,0.012
Jacobina,21976,Brazil,auto_econom,2,172,0.031,1.098,0.012
Santo Ângelo,22389,Brazil,auto_econom,2,217,0.015,1.089,0.009
Tubarão,5079,Brazil,auto_econom,2,259,0.107,1.216,0.008
Guaymas,8105,Mexico,auto_econom,2,363,0.013,1.044,0.006
Ciudad Mante,5279,Mexico,auto_econom,2,2845,0.001,1.055,0.001
Curitiba,4376,Brazil,oneclick,2,3045,0.006,1.227,0.001
Tumkur,6711,India,auto_econom,3,3,0.655,1.152,1
Peshawar,5451,Pakistan,auto_econom,3,5,0.256,1.123,0.6
Krishnanagar,15952,India,auto_econom,3,7,0.513,1.133,0.429
Karnal,6697,India,auto_econom,3,7,0.239,1.053,0.429
Beni Slimane ( بني سليمان ),9858,Algeria,auto_econom,3,8,0.346,1.148,0.375
Kathal,21321,India,auto_econom,3,8,0.333,1.115,0.375
Rewari,17071,India,auto_econom,3,9,0.339,1.154,0.333
Vinh,5769,Vietnam,moto_econom,0,177,0,,0
Parauapebas,7164,Brazil,moto_econom,0,91,0.01,1.123,0
Ghorahi,5963,Nepal,auto_econom,3,13,0.351,1.143,0.231
Puerto Maldonado,6132,Peru,Trimoto,3,13,0.311,1.294,0.231
Mathura,6766,India,auto_econom,3,14,0.085,1.138,0.214
Kolkata,5257,India,auto_econom,3,15,0.183,1.058,0.2
Tahta ( طهطا ),11423,Egypt,auto_econom,3,16,0.361,1.126,0.188
Phagwara,6909,India,auto_econom,3,16,0.221,1.092,0.188
Vehari,23630,Pakistan,city_contractor_comfort_level_ride_mini,3,16,0.082,1.058,0.188
Bhubaneswar,5248,India,auto_econom,3,17,0.172,1.1,0.176
Fusagasugá,5142,Colombia,moto_econom,6,93,0.177,1.189,0.065
Basyoun ( بسيون ),19507,Egypt,auto_econom,3,20,0.382,1.143,0.15
Pontianak,5706,Indonesia,auto_econom,3,20,0.161,1.171,0.15
Moca,6137,Dominican Republic,auto_econom,3,22,0.317,1.342,0.136
Dikirnis ( دكرنس ),10444,Egypt,auto_econom,3,23,0.426,1.177,0.13
Kāmoke,5387,Pakistan,moto_econom,0,374,0,,0
Juigalpa,8162,Nicaragua,auto_econom,3,23,0.171,1.124,0.13
Shuhada ( الشهداء ),11261,Egypt,auto_econom,3,25,0.439,1.143,0.12
Ras Gharib ( رأس غارب ),13716,Egypt,auto_econom,3,26,0.298,1.16,0.115
Nashik,6383,India,Ride A/C,3,31,0.213,1.102,0.097
Shimla,5237,India,auto_econom,3,31,0.211,1.076,0.097
El Kala,10601,Algeria,auto_econom,3,31,0.079,1.147,0.097
Шубарсу,7018,Казахстан,auto_econom,3,36,0.141,1.104,0.083
Yousif el Sediq ( يوسف الصديق ),11822,Egypt,auto_econom,3,37,0.328,1.144,0.081
Trinidad,5503,Bolivia,auto_econom,3,38,0.141,1.112,0.079
Victoria Falls,11707,Zimbabwe,auto_econom,3,63,0.072,1.139,0.048
Pangandaran,21369,Indonesia,auto_econom,3,77,0.074,1.085,0.039
Jijel ( جيجل ),12055,Algeria,auto_econom,3,84,0.072,1.111,0.036
Khemis Miliana (خميس مليانة),19527,Algeria,auto_econom,3,89,0.212,1.134,0.034
Pekalongan,5662,Indonesia,auto_econom,3,94,0.092,1.135,0.032
Banyuwangi,7081,Indonesia,auto_econom,3,102,0.14,1.168,0.029
Villa Altagracia,7661,Dominican Republic,auto_econom,3,102,0.068,1.322,0.029
Nador (الناظور),13229,Morocco,auto_econom_dublicate,3,108,0.055,1.122,0.028
Girardot,5146,Colombia,moto_econom,6,94,0.168,1.157,0.064
Granada,5539,Nicaragua,auto_econom,3,133,0.076,1.12,0.023
Rabat (الرباط),4208,Morocco,taxi_morocco_siniy,3,175,0.099,1.111,0.017
Masvingo,12886,Zimbabwe,auto_econom,3,173,0.06,1.088,0.017
Trujillo,4257,Peru,Trimoto,3,216,0.068,1.204,0.014
Batu Pahat,5899,Malaysia,auto_econom,3,212,0.035,1.157,0.014
Ko Samui,7200,Thailand,Comfort (Thailand),3,1351,0.025,1.252,0.002
Chiguayante,31825,Chile,auto_econom,3,1538,0.016,1.193,0.002
Luruaco,23335,Colombia,auto_econom,3,16,0.178,1.158,0.188
Palenque,24924,Mexico,auto_econom,3,33,0.055,1.063,0.091
Tijucas do Sul,42904,Brazil,auto_econom,3,39,0.295,1.128,0.077
Volta Redonda,4763,Brazil,auto_econom,3,40,0.245,1.271,0.075
Bagé,5071,Brazil,auto_econom,3,82,0.04,1.239,0.037
Can Tho,5767,Vietnam,moto_econom,0,145,0,,0
Ciudad Lazaro Cardenas,5286,Mexico,auto_econom,3,466,0.014,1.131,0.006
Ninh Bình,5770,Vietnam,moto_econom,0,31,0,,0
Caldas Novas,21660,Brazil,auto_econom,3,918,0.01,1.151,0.003
Diamond Harbour,42969,India,auto_econom,4,5,0.372,1.116,0.8
Kharga Oasis ( الخارجة ),12322,Egypt,auto_econom,4,9,0.346,1.157,0.444
Nam Định,5768,Vietnam,moto_econom,0,4,0,,0
Nangal,6655,India,auto_econom,4,12,0.232,1.118,0.333
Dhangadhi,5968,Nepal,auto_econom,4,13,0.453,1.119,0.308
Zipaquirá,5145,Colombia,moto_econom,4,97,0.207,1.18,0.041
Saharanpur,6488,India,auto_econom,4,14,0.324,1.128,0.286
Dankaur,14822,India,auto_econom,4,18,0.296,1.116,0.222
Ezbet El Borg ( عزبة البرج ),10693,Egypt,auto_econom,4,21,0.188,1.19,0.19
Abu Tig ( أبو تيج ),9141,Egypt,auto_econom,4,24,0.398,1.141,0.167
Nawabshah,5393,Pakistan,auto_econom,4,24,0.316,1.239,0.167
Girga ( جرجا ),21261,Egypt,auto_econom,4,25,0.287,1.138,0.16
Tamboril,7651,Dominican Republic,auto_econom,4,28,0.261,1.281,0.143
Biskra ( بسكرة ),9942,Algeria,auto_econom,4,29,0.046,1.082,0.138
Accra,5365,Ghana,auto_econom,4,34,0.135,1.103,0.118
Iquitos,4273,Peru,auto_econom,4,34,0.079,1.21,0.118
Médéa ( المدية ),12949,Algeria,auto_econom,4,48,0.121,1.131,0.083
Puerto Maldonado,6132,Peru,auto_econom,4,55,0.323,1.219,0.073
Peñaflor,6167,Chile,auto_econom,4,73,0.072,1.126,0.055
Абай (Карагандинская область),239,Казахстан,auto_econom,4,91,0.083,1.066,0.044
Samarinda,5634,Indonesia,auto_econom,4,94,0.078,1.084,0.043
Arusha,828,Tanzania,city_order_type_title_six_seater XL,4,131,0.07,1.095,0.031
Cajamarca,5609,Peru,mototaxi,4,159,0.074,1.103,0.025
Baní,6142,Dominican Republic,auto_econom,4,171,0.067,1.11,0.023
Limassol,31787,Cyprus,co_ride_cyprus,4,193,0.066,1.083,0.021
Siliguri,6784,India,auto_econom,4,192,0.018,1.117,0.021
Cam Ranh,5759,Vietnam,auto_econom,4,220,0.127,1.089,0.018
Pekanbaru,5688,Indonesia,auto_econom,4,346,0.02,1.069,0.012
Pozo Almonte,31890,Chile,auto_econom,4,424,0.01,1.053,0.009
Puerto Plata,5529,Dominican Republic,auto_econom,4,860,0.01,1.193,0.005
Durban,833,South Africa,city_order_type_title_six_seater XL,4,1109,0.025,1.079,0.004
Safi (آسفي),25220,Morocco,auto_econom_dublicate,4,1863,0.011,1.101,0.002
Айтеке би,4050,Казахстан,auto_econom,4,125869,0,1.09,0
Аральск,255,Казахстан,auto_econom,4,78327,0,1.071,0
Jaguariúna,21983,Brazil,auto_econom,4,58,0.108,1.232,0.069
Lorena,22037,Brazil,auto_econom,4,59,0.304,1.255,0.068
Castanhal,5041,Brazil,auto_econom,4,92,0.213,1.197,0.043
Teresópolis,5063,Brazil,auto_econom,4,93,0.203,1.214,0.043
San Miguel de Allende,6062,Mexico,auto_econom,4,107,0.045,1.062,0.037
Tucuruí,5047,Brazil,moto_econom,0,121,0,,0
Matamoros,8106,Mexico,auto_econom,4,183,0.036,1.091,0.022
Santiago de Queretaro,4234,Mexico,moto_econom,2,124,0.039,1.094,0.016
Salamanca,5301,Mexico,auto_econom,4,3046,0.006,1.123,0.001
Semporna,37244,Malaysia,auto_econom,5,7,0.75,1.184,0.714
Pilkhuwa,21316,India,auto_econom,5,8,0.525,1.111,0.625
Bengaluru,14385,India,auto_econom,5,14,0.534,1.103,0.357
Tala ( تلا ),19516,Egypt,auto_econom,5,14,0.376,1.202,0.357
Ad Dilinjat,9150,Egypt,auto_econom,5,16,0.366,1.14,0.313
Batu,7173,Malaysia,auto_econom,5,16,0.3,1.114,0.313
Namkhana,42970,India,auto_econom,5,17,0.452,1.113,0.294
Khanna,6651,India,auto_econom,5,18,0.323,1.146,0.278
Shubra Khit ( شبرخيت ),11260,Egypt,auto_econom,5,21,0.335,1.1,0.238
Siwa Oasis,11330,Egypt,auto_econom,5,21,0.157,1.185,0.238
Thanesar,17580,India,auto_econom,5,25,0.282,1.104,0.2
Arzew ( أرزيو ),19519,Algeria,auto_econom,5,31,0.161,1.111,0.161
As Santah ( السانتا ),9565,Egypt,auto_econom,5,32,0.403,1.163,0.156
Maghagha ( مغاغة ),12708,Egypt,auto_econom,5,32,0.289,1.166,0.156
Аса,6048,Казахстан,auto_econom,5,40,0.312,1.101,0.125
Jambi,5677,Indonesia,auto_econom,5,42,0.28,1.2,0.119
Qift ( قفط ),13668,Egypt,auto_econom,5,44,0.273,1.138,0.114
Beni Mazar ( بني مزار ),9855,Egypt,auto_econom,5,51,0.243,1.163,0.098
Belqas,9842,Egypt,auto_econom,5,55,0.254,1.147,0.091
Puñal,31800,Dominican Republic,auto_econom,5,57,0.27,1.191,0.088
Marina Al Alamein (مارينا العلمين),25142,Egypt,auto_econom,5,71,0.159,1.157,0.07
Mallawi ( ملوي ),12769,Egypt,auto_econom,5,74,0.294,1.138,0.068
Karachi,5396,Pakistan,auto_econom,5,82,0.173,1.05,0.061
Kanpur,6394,India,Rickshaw,5,90,0.071,1.081,0.056
Hammamet (الحمامات),11023,Tunisia,auto_econom_tunis,5,102,0.131,1.103,0.049
Okara,5382,Pakistan,Rickshaw,5,947,0.048,1.103,0.005
La Romana,5527,Dominican Republic,auto_econom,5,2179,0.005,1.21,0.002
Karangtengah,19982,Indonesia,moto_econom,0,178,0,,0
Аягоз,223,Казахстан,auto_econom,5,87618,0,1.081,0
Itaguaí,19819,Brazil,auto_econom,5,31,0.201,1.121,0.161
Benevides,21597,Brazil,auto_econom,5,33,0.327,1.182,0.152
Maicao,4594,Colombia,auto_econom,5,44,0.142,1.135,0.114
Montes Claros,4169,Brazil,auto_econom,5,68,0.207,1.151,0.074
São Francisco do Sul,22415,Brazil,auto_econom,5,79,0.216,1.121,0.063
São Sebastião,32151,Brazil,auto_econom,5,96,0.234,1.284,0.052
Sobral,4529,Brazil,moto_econom,0,145,0.015,1.137,0
Teófilo Otoni,5030,Brazil,auto_econom,5,134,0.04,1.077,0.037
Cosmópolis,21771,Brazil,auto_econom,5,146,0.107,1.179,0.034
Guaratinguetá,19823,Brazil,auto_econom,5,185,0.167,1.209,0.027
Phan Rang - Tháp Chàm,7183,Vietnam,moto_econom,0,230,0,,0
São Carlos,4563,Brazil,auto_econom,5,225,0.054,1.217,0.022
Cuauhtémoc,5322,Mexico,auto_econom,5,793,0.015,1.058,0.006
Modinagar,21320,India,auto_econom,6,15,0.382,1.166,0.4
Raipur,5232,India,auto_econom,6,17,0.349,1.124,0.353
Birket El Sab ( بركة  السابع ),9936,Egypt,auto_econom,6,20,0.462,1.132,0.3
Marsa Alam ( مرسى علم ),25082,Egypt,auto_econom,6,27,0.376,1.21,0.222
Талсуат,31317,Казахстан,auto_econom,6,38,0.263,1.091,0.158
Diarb Negm,10430,Egypt,auto_econom,6,39,0.422,1.156,0.154
Tawau,5927,Malaysia,auto_econom,6,41,0.451,1.136,0.146
Palu,5633,Indonesia,auto_econom,6,50,0.177,1.157,0.12
Manfalut ( منفلوط ),12800,Egypt,auto_econom,6,52,0.25,1.141,0.115
Жибек жолы,6024,Казахстан,auto_econom,6,54,0.205,1.113,0.111
Bojonegoro,7083,Indonesia,auto_econom,6,58,0.281,1.137,0.103
Lages,5077,Brazil,moto_econom,29,155,0.238,1.216,0.187
Matagalpa,5540,Nicaragua,auto_econom,6,65,0.197,1.118,0.092
Samalut ( سمالوط ),13870,Egypt,auto_econom,6,75,0.21,1.127,0.08
Cilegon,20941,Indonesia,auto_econom,6,76,0.142,1.131,0.079
Jhelum,23647,Pakistan,Rickshaw,6,92,0.189,1.134,0.065
La Plata,6572,Argentina,auto_econom_with_pet,6,96,0.124,1.148,0.063
Melipilla,5587,Chile,auto_econom,6,137,0.186,1.27,0.044
Tilottama,5967,Nepal,auto_econom,6,184,0.046,1.092,0.033
Magelang,5665,Indonesia,auto_econom,6,190,0.121,1.083,0.032
Araras,5085,Brazil,moto_econom,0,162,0,,0
Karawang,21385,Indonesia,auto_econom,6,341,0.059,1.094,0.018
Bouïra ( البويرة ),10035,Algeria,auto_econom,6,407,0.141,1.148,0.015
Tlemcen ( تلمسان ),11567,Algeria,auto_econom,6,477,0.052,1.126,0.013
Tasikmalaya,5701,Indonesia,auto_econom,6,847,0.038,1.13,0.007
Nova Friburgo,5062,Brazil,moto_econom,0,167,0.003,1.047,0
San francisco de Macorís,5525,Dominican Republic,auto_econom,6,1308,0.02,1.268,0.005
Kimberley,4307,South Africa,auto_econom,6,1143,0.019,1.051,0.005
Ciénaga,4579,Colombia,auto_econom,6,129,0.251,1.136,0.047
Penha,25176,Brazil,auto_econom,6,175,0.1,1.168,0.034
Pirassununga,22259,Brazil,auto_econom,6,433,0.042,1.198,0.014
Кажымукан,6436,Казахстан,auto_econom,7,16,0.293,1.081,0.438
Srirampur,17463,India,auto_econom,7,20,0.388,1.102,0.35
Baddi,14154,India,auto_econom,7,30,0.323,1.121,0.233
Tamiya ( طاميا ),11443,Egypt,auto_econom,7,32,0.45,1.168,0.219
Al-Baṣaliyah Baḥri ( البسالية بحرى ),9350,Egypt,auto_econom,7,49,0.251,1.137,0.143
Abeokuta,5481,Nigeria,auto_econom,7,88,0.141,1.119,0.08
Allahabad,6399,India,auto_econom,7,93,0.2,1.11,0.075
Аксукент,4366,Казахстан,auto_econom,7,94,0.124,1.077,0.074
Mardan,5452,Pakistan,auto_econom,7,113,0.215,1.166,0.062
Subang,19984,Indonesia,auto_econom,7,137,0.153,1.082,0.051
Kuantan,5914,Malaysia,auto_econom,7,148,0.161,1.149,0.047
Balikpapan,5635,Indonesia,auto_econom,7,397,0.035,1.059,0.018
Enugu,4340,Nigeria,auto_econom,7,483,0.012,1.087,0.014
Sétif ( سطيف ),19538,Algeria,auto_econom,7,614,0.066,1.137,0.011
Francistown,10769,Botswana,auto_econom,7,656,0.024,1.1,0.011
Vitória de Santo Antão,19630,Brazil,moto_econom,8,173,0.177,1.207,0.046
Pucón,31892,Chile,auto_econom,7,2193,0.015,1.169,0.003
Viet Tri,5773,Vietnam,auto_econom,7,2168,0.006,1.127,0.003
Aracruz,21532,Brazil,auto_econom,7,89,0.239,1.184,0.079
Itapema,21948,Brazil,auto_econom,7,303,0.059,1.114,0.023
Haldia,6778,India,auto_econom,8,19,0.532,1.142,0.421
Wadi El Natrun ( وادي النطرون ),11731,Egypt,auto_econom,8,26,0.297,1.127,0.308
São Gonçalo,31783,Brazil,moto_econom,17,176,0.191,1.112,0.097
Santa Cruz do Sul,5069,Brazil,moto_econom,0,177,0,,0
Mechinagar,5952,Nepal,auto_econom,8,27,0.456,1.104,0.296
Biratnagar,5949,Nepal,auto_econom,8,43,0.418,1.112,0.186
Antananarivo,6411,Madagascar,auto_econom,8,50,0.098,1.205,0.16
El Salahaia El Gadeda,10618,Egypt,auto_econom,8,54,0.287,1.147,0.148
El Bagur (الباجور‎),23442,Egypt,auto_econom,8,60,0.406,1.149,0.133
Edfu ( إدفو ),10558,Egypt,auto_econom,8,75,0.265,1.153,0.107
AZ Zarqa (الزرقاء‎),23452,Egypt,auto_econom,8,76,0.203,1.161,0.105
Manacapuru,22053,Brazil,moto_econom,15,185,0.278,1.177,0.081
Lahore,5388,Pakistan,auto_econom,8,210,0.239,1.116,0.038
Mar del Plata,6573,Argentina,auto_econom_with_pet,8,89,0.175,1.146,0.09
Birigui,20420,Brazil,moto_econom,0,185,0,,0
Sherbin ( شربين ),11242,Egypt,auto_econom,8,118,0.231,1.169,0.068
Owerri,4330,Nigeria,auto_econom,8,962,0.018,1.147,0.008
Mogi Guaçu,5082,Brazil,auto_econom,8,179,0.201,1.398,0.045
Matinhos,22082,Brazil,auto_econom,8,221,0.073,1.106,0.036
San Martin Texmelucan,25021,Mexico,auto_econom,8,320,0.056,1.061,0.025
Bragança Paulista,19551,Brazil,moto_econom,0,187,0.001,1.192,0
Kolaghat,15887,India,auto_econom,9,16,0.478,1.116,0.563
Bassi Pathana,14346,India,auto_econom,9,35,0.246,1.119,0.257
Ribeirão Preto,4560,Brazil,moto_econom,0,192,0.055,1.116,0
Abu Kurkas (أبو قرقاس‎),23422,Egypt,auto_econom,9,83,0.241,1.161,0.108
Nag Hammadi ( نجع حمادي ),13232,Egypt,auto_econom,9,111,0.144,1.144,0.081
Qus ( قوص ),13685,Egypt,auto_econom,9,117,0.185,1.146,0.077
Abu Suweyr ( ابو سوير المحطة ),9137,Egypt,auto_econom,9,123,0.135,1.085,0.073
Los Andes,6155,Chile,auto_econom,9,159,0.206,1.261,0.057
Serang,5657,Indonesia,auto_econom,9,189,0.116,1.207,0.048
Hulu Selangor,5934,Malaysia,auto_econom,9,293,0.186,1.138,0.031
Polokwane,832,South Africa,auto_econom,9,289,0.067,1.158,0.031
